mettel#3val#F,20#20,1,220
mettel#3val#F,20#29,11000,11000
mettel#3val#F,20#01,1,70
mettel#3val#F,05#06,1,0
mettel#3val#F,25#05,11000,11000
mettel#3val#F,25#18,1,350
mettel#3val#F,20#43,1,170
mettel#3val#F,20#27,1,240
mettel#3val#F,15#26,1,40
mettel#3val#F,25#44,1,430
mettel#3val#F,15#40,1,830
mettel#3val#F,10#44,1,0
mettel#3val#F,20#18,1,50
mettel#3val#F,05#16,1,0
mettel#3val#F,15#47,1,10
mettel#3val#F,10#12,1,10
mettel#3val#F,15#02,1,50
mettel#3val#F,10#11,0,10
mettel#3val#F,15#18,1,20
mettel#3val#F,10#16,1,0
mettel#3val#F,05#24,1,0
mettel#3val#F,20#28,1,90
mettel#3val#F,10#30,1,0
mettel#3val#F,05#40,1,0
mettel#3val#F,20#09,1,170
mettel#3val#F,20#33,1,200
mettel#3val#F,05#39,1,0
mettel#3val#F,10#33,1,0
mettel#3val#F,05#46,1,0
mettel#3val#F,10#20,1,0
mettel#3val#F,10#45,0,0
mettel#3val#F,25#19,11000,11000
mettel#3val#F,15#42,1,30
mettel#3val#F,10#41,1,20
mettel#3val#F,20#44,1,160
mettel#3val#F,10#14,1,0
mettel#3val#F,25#45,1,370
mettel#3val#F,10#21,1,0
mettel#3val#F,05#14,0,0
mettel#3val#F,10#48,1,20
mettel#3val#F,15#21,1,20
mettel#3val#F,20#39,1,90
mettel#3val#F,15#11,1,150
mettel#3val#F,25#10,1,830
mettel#3val#F,05#42,1,0
mettel#3val#F,20#48,1,390
mettel#3val#F,05#07,1,0
mettel#3val#F,15#28,1,10
mettel#3val#F,15#49,1,80
mettel#3val#F,25#13,1,520
mettel#3val#F,05#33,1,0
mettel#3val#F,20#35,1,180
mettel#3val#F,20#13,1,40
mettel#3val#F,20#42,1,110
mettel#3val#F,05#41,0,0
mettel#3val#F,25#40,1,1120
mettel#3val#F,20#47,1,240
mettel#3val#F,25#46,1,20
mettel#3val#F,10#35,1,10
mettel#3val#F,20#07,1,220
mettel#3val#F,25#07,0,1050
mettel#3val#F,25#50,1,1800
mettel#3val#F,25#14,1,690
mettel#3val#F,25#20,11000,11000
mettel#3val#F,20#50,11000,11000
mettel#3val#F,25#21,11000,11000
mettel#3val#F,15#08,1,8940
mettel#3val#F,25#29,11000,11000
mettel#3val#F,25#15,11000,11000
mettel#3val#F,25#37,11000,11000
mettel#3val#F,20#11,11000,11000
mettel#3val#F,20#32,11000,11000
mettel#lukavrona#F,05#12,0,0
mettel#lukavrona#F,15#43,1,140
mettel#lukavrona#F,10#09,1,50
mettel#lukavrona#F,10#47,0,0
mettel#lukavrona#F,10#01,1,60
mettel#lukavrona#F,10#03,1,10
mettel#lukavrona#F,15#07,1,70
mettel#lukavrona#F,25#16,1,570
mettel#lukavrona#F,10#19,1,0
mettel#lukavrona#F,15#31,1,10
mettel#lukavrona#F,25#24,0,160
mettel#lukavrona#F,15#24,1,750
mettel#lukavrona#F,05#25,1,0
mettel#lukavrona#F,10#10,0,0
mettel#lukavrona#F,10#42,1,40
mettel#lukavrona#F,10#49,1,30
mettel#lukavrona#F,10#25,1,0
mettel#lukavrona#F,15#22,1,140
mettel#lukavrona#F,15#19,1,1240
mettel#lukavrona#F,15#25,1,190
mettel#lukavrona#F,05#38,1,0
mettel#lukavrona#F,10#04,1,10
mettel#lukavrona#F,10#22,1,0
mettel#lukavrona#F,15#33,1,80
mettel#lukavrona#F,25#06,1,1410
mettel#lukavrona#F,20#19,1,770
mettel#lukavrona#F,15#30,1,60
mettel#lukavrona#F,25#01,1,640
mettel#lukavrona#F,15#05,1,100
mettel#lukavrona#F,20#06,1,1820
mettel#lukavrona#F,10#29,1,60
mettel#lukavrona#F,20#04,1,180
mettel#lukavrona#F,05#17,0,0
mettel#lukavrona#F,15#09,1,330
mettel#lukavrona#F,25#25,1,110
mettel#lukavrona#F,20#16,1,350
mettel#lukavrona#F,10#40,1,0
mettel#lukavrona#F,15#41,1,0
mettel#lukavrona#F,25#31,1,170
mettel#lukavrona#F,10#26,1,10
mettel#lukavrona#F,05#49,1,0
mettel#lukavrona#F,05#35,1,0
mettel#lukavrona#F,15#01,1,10
mettel#lukavrona#F,10#32,1,40
mettel#lukavrona#F,05#30,1,0
mettel#lukavrona#F,05#15,1,0
mettel#lukavrona#F,20#46,1,3600
mettel#lukavrona#F,20#26,1,0
mettel#lukavrona#F,15#46,1,0
mettel#lukavrona#F,10#05,1,0
mettel#lukavrona#F,05#27,1,0
mettel#lukavrona#F,20#12,0,3930
mettel#lukavrona#F,15#38,1,340
mettel#lukavrona#F,15#20,1,60
mettel#lukavrona#F,15#39,1,10
mettel#lukavrona#F,20#34,1,20
mettel#lukavrona#F,20#25,11000,11000
mettel#lukavrona#F,10#17,11000,11000
mettel#lukavrona#F,25#11,11000,11000
mettel#lukavrona#F,15#10,1,100
mettel#lukavrona#F,20#41,11000,11000
mettel#lukavrona#F,25#28,1,940
mettel#lukavrona#F,20#22,11000,11000
mettel#lukavrona#F,15#12,1,40
mettel#lukavrona#F,20#38,1,4970
mettel#lukavrona#F,05#10,0,0
mettel#lukavrona#F,15#45,11000,11000
mettel#lukavrona#F,05#26,1,10
mettel#lukavrona#F,05#47,1,0
mettel#lukavrona#F,05#32,1,0
mettel#lukavrona#F,05#19,1,0
mettel#lukavrona#F,10#36,1,0
mettel#lukavrona#F,15#37,1,20
mettel#lukavrona#F,05#34,0,0
mettel#lukavrona#F,10#27,1,130
mettel#lukavrona#F,15#15,1,140
mettel#lukavrona#F,10#37,0,370
mettel#lukavrona#F,25#42,11000,11000
mettel#lukavrona#F,15#04,1,120
mettel#lukavrona#F,15#23,1,120
mettel#lukavrona#F,25#12,1,1270
mettel#lukavrona#F,20#24,11000,11000
mettel#lukavrona#F,25#41,11000,11000
mettel#lukavrona#F,20#49,11000,11000
mettel#lukavrona#F,25#43,1,980
mettel#lukavrona#F,25#39,11000,11000
mettel#lukavrona#F,25#30,1,20
mettel#lukavrona#F,05#31,1,0
mettel#lukavrona#F,05#13,1,0
mettel#lukavrona#F,25#08,11000,11000
mettel#lukavrona#F,15#35,1,0
mettel#lukavrona#F,05#04,1,10
mettel#lukavrona#F,05#01,0,0
mettel#lukavrona#F,05#02,1,0
mettel#lukavrona#F,20#14,11000,11000
mettel#lukavrona#F,15#44,1,3840
mettel#lukavrona#F,10#50,1,50
mettel#lukavrona#F,25#27,1,1860
mettel#lukavrona#F,20#02,1,2730
mettel#lukavrona#F,15#29,1,80
mettel#lukavrona#F,10#34,0,90
mettel#lukavrona#F,25#26,11000,11000
mettel#lukavrona#F,05#21,1,0
mettel#lukavrona#F,15#13,1,6890
mettel#lukavrona#F,20#15,1,470
mettel#lukavrona#F,20#03,11000,11000
mettel#lukavrona#F,10#23,1,0
mettel#lukavrona#F,25#04,11000,11000
mettel#lukavrona#F,25#33,1,360
mettel#lukavrona#F,05#20,1,0
mettel#lukavrona#F,05#09,1,0
mettel#lukavrona#F,05#18,1,0
mettel#lukavrona#F,20#31,11000,11000
mettel#lukavrona#F,05#29,1,0
mettel#lukavrona#F,10#46,1,0
mettel#lukavrona#F,25#17,1,60
mettel#lukavrona#F,05#44,1,0
mettel#lukavrona#F,25#34,11000,11000
mettel#lukavrona#F,25#32,0,510
mettel#lukavrona#F,20#40,1,470
mettel#lukavrona#F,05#48,1,0
mettel#lukavrona#F,05#37,1,0
mettel#lukavrona#F,05#03,1,10
mettel#lukavrona#F,05#23,0,0
mettel#lukavrona#F,10#02,1,10
mettel#lukavrona#F,25#48,1,20
mettel#lukavrona#F,20#29,11000,11000
mettel#lukavrona#F,15#14,11000,11000
mettel#lukavrona#F,25#03,11000,11000
mettel#lukavrona#F,15#50,1,370
mettel#lukavrona#F,10#08,1,10
mettel#lukavrona#F,25#35,1,2860
mettel#lukavrona#F,15#03,1,110
mettel#lukavrona#F,20#23,1,1600
mettel#lukavrona#F,05#45,1,0
mettel#lukavrona#F,10#31,1,0
mettel#lukavrona#F,05#05,0,0
mettel#lukavrona#F,25#02,1,510
mettel#lukavrona#F,05#36,1,0
mettel#lukavrona#F,10#38,0,0
mettel#lukavrona#F,25#05,11000,11000
mettel#lukavrona#F,25#23,11000,11000
mettel#lukavrona#F,20#21,1,260
mettel#lukavrona#F,05#08,1,0
mettel#lukavrona#F,15#17,1,20
mettel#lukavrona#F,05#11,1,0
mettel#lukavrona#F,25#19,11000,11000
mettel#lukavrona#F,10#07,1,80
mettel#lukavrona#F,05#28,1,0
mettel#lukavrona#F,20#08,1,50
mettel#lukavrona#F,25#47,11000,11000
mettel#lukavrona#F,10#06,0,50
mettel#lukavrona#F,15#34,1,2610
mettel#lukavrona#F,10#43,1,0
mettel#lukavrona#F,15#06,1,20
mettel#lukavrona#F,10#13,1,20
mettel#lukavrona#F,10#39,0,80
mettel#lukavrona#F,10#24,1,0
mettel#lukavrona#F,20#17,1,100
mettel#lukavrona#F,15#27,1,50
mettel#lukavrona#F,20#30,1,80
mettel#lukavrona#F,25#36,0,2340
mettel#lukavrona#F,20#36,1,560
mettel#lukavrona#F,15#36,0,2950
mettel#lukavrona#F,05#50,1,0
mettel#lukavrona#F,25#22,11000,11000
mettel#lukavrona#F,20#10,1,340
mettel#lukavrona#F,20#37,1,510
mettel#lukavrona#F,05#43,1,0
mettel#lukavrona#F,10#15,1,50
mettel#lukavrona#F,25#49,1,280
mettel#lukavrona#F,15#48,1,7350
mettel#lukavrona#F,05#22,1,0
mettel#lukavrona#F,20#05,1,10
mettel#lukavrona#F,25#09,11000,11000
mettel#lukavrona#F,10#18,1,20
mettel#lukavrona#F,20#20,1,1370
mettel#lukavrona#F,20#01,1,310
mettel#lukavrona#F,15#16,11000,11000
mettel#lukavrona#F,20#43,1,420
mettel#lukavrona#F,05#06,1,0
mettel#lukavrona#F,10#28,0,3030
mettel#lukavrona#F,25#18,1,440
mettel#lukavrona#F,10#44,1,10
mettel#lukavrona#F,20#27,1,470
mettel#lukavrona#F,15#26,1,90
mettel#lukavrona#F,20#18,1,70
mettel#lukavrona#F,15#32,11000,11000
mettel#lukavrona#F,10#11,0,30
mettel#lukavrona#F,10#12,1,40
mettel#lukavrona#F,25#37,1,2760
mettel#lukavrona#F,15#47,1,40
mettel#lukavrona#F,05#16,1,0
mettel#lukavrona#F,15#18,1,100
mettel#lukavrona#F,10#16,1,0
mettel#lukavrona#F,25#38,11000,11000
mettel#lukavrona#F,25#44,1,1170
mettel#lukavrona#F,05#24,1,0
mettel#lukavrona#F,20#09,1,130
mettel#lukavrona#F,20#33,1,390
mettel#lukavrona#F,10#30,1,0
mettel#lukavrona#F,05#40,1,0
mettel#lukavrona#F,05#39,1,0
mettel#lukavrona#F,10#33,1,50
mettel#lukavrona#F,25#21,1,6880
mettel#lukavrona#F,20#28,1,390
mettel#lukavrona#F,05#46,1,0
mettel#lukavrona#F,10#20,1,0
mettel#lukavrona#F,20#44,1,360
mettel#lukavrona#F,10#45,0,10
mettel#lukavrona#F,25#10,1,1170
mettel#lukavrona#F,10#14,1,10
mettel#lukavrona#F,15#42,1,70
mettel#lukavrona#F,10#41,1,170
mettel#lukavrona#F,25#20,11000,11000
mettel#lukavrona#F,20#39,1,100
mettel#lukavrona#F,10#21,1,0
mettel#lukavrona#F,05#14,0,0
mettel#lukavrona#F,05#42,1,0
mettel#lukavrona#F,15#21,1,100
mettel#lukavrona#F,10#48,1,40
mettel#lukavrona#F,20#32,1,150
mettel#lukavrona#F,05#07,1,0
mettel#lukavrona#F,25#13,1,320
mettel#lukavrona#F,20#45,11000,11000
mettel#lukavrona#F,15#28,1,220
mettel#lukavrona#F,15#49,1,220
mettel#lukavrona#F,05#33,1,10
mettel#lukavrona#F,20#42,1,90
mettel#lukavrona#F,20#50,11000,11000
mettel#lukavrona#F,20#13,1,40
mettel#lukavrona#F,20#35,1,410
mettel#lukavrona#F,05#41,0,0
mettel#lukavrona#F,25#46,1,40
mettel#lukavrona#F,25#45,1,2860
mettel#lukavrona#F,25#40,1,1540
mettel#lukavrona#F,10#35,1,40
mettel#lukavrona#F,25#29,11000,11000
mettel#lukavrona#F,25#15,11000,11000
mettel#lukavrona#F,20#07,1,1280
mettel#lukavrona#F,15#08,11000,11000
mettel#lukavrona#F,25#14,1,2020
mettel#lukavrona#F,15#40,11000,11000
mettel#lukavrona#F,20#11,11000,11000
mettel#lukavrona#F,15#02,11000,11000
mettel#lukavrona#F,15#11,11000,11000
mettel#lukavrona#F,25#07,0,7670
mettel#lukavrona#F,20#48,11000,11000
mettel#lukavrona#F,25#50,11000,11000
mettel#lukavrona#F,20#47,11000,11000
mettel#lukavronb#F,05#12,0,0
mettel#lukavronb#F,15#43,1,490
mettel#lukavronb#F,10#09,1,40
mettel#lukavronb#F,10#47,0,10
mettel#lukavronb#F,10#01,1,50
mettel#lukavronb#F,10#03,1,10
mettel#lukavronb#F,15#07,1,110
mettel#lukavronb#F,25#16,1,620
